,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,airline,text
14256,569645294708609025,negative,1.0,Flight Booking Problems,American,.@AmericanAir ReFlight Booking Problems for the following day is unacceptable. DMing you that and our phone number.
14257,569645082414080000,negative,1.0,Cancelled Flight,American,@AmericanAir I want the flight I have on hold. I don't want a new flight.
14258,569644902637813761,negative,1.0,Late Flight,American,@AmericanAir Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?
14259,569644759024852992,neutral,0.6579,0,American,@AmericanAir @dfwairport got rebooked through the AA online app.
14260,569644716343455744,negative,1.0,Can't Tell,American,@AmericanAir please pray for us that our gear is not lost or stolen due to YOUR incompetent employees. #CNN #ABCNews #MSNBC #Photography
14261,569644637343711232,positive,0.3642,0,American,@AmericanAir shoutout to the agent on duty now @ Gate B1 #ABQ / outstanding customer service w delayed FLT 336 http://t.co/OoEJ4d4JoP
14262,569644495517589504,negative,1.0,Can't Tell,American,@AmericanAir ...is this how you want to treat your platinum (and two gold) flyers??
14263,569644335014092800,negative,1.0,Flight Attendant Complaints,American,@AmericanAir Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish
14264,569644332573007873,negative,1.0,Late Flight,American,"@AmericanAir Still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening?  No info...."
14265,569644168584105984,negative,1.0,Flight Attendant Complaints,American,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers."
14266,569644070470963201,negative,1.0,Cancelled Flight,American,"@AmericanAir been a very long day in Philly...12:13pm flt to ORD Cancelled Flighted with NO notice, no message, no email.  NOT NICE FOR WE PLATINUMS."
14267,569644041857421312,negative,1.0,Cancelled Flight,American,@AmericanAir my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!
14268,569643921543958530,neutral,1.0,0,American,@AmericanAir what name and department does it come under? Thanks
14269,569643614113918976,negative,1.0,Cancelled Flight,American,@AmericanAir 1416 Cancelled Flightled? Can't get out for two days? No explanation?
14270,569643388611330048,negative,1.0,Customer Service Issue,American,"@AmericanAir @sa_craig no, not helped one bit. actually ended up driving home due to extreme disorganization and lack of communication."
14271,569643354557796353,negative,1.0,Customer Service Issue,American,@AmericanAir United needs our ticket number since you rebooked us and you gave the incorrect ticket number now we can't check in #help
14272,569643344462262274,negative,0.6512,Customer Service Issue,American,#nothelpful MT @AmericanAir: Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.
14273,569643301332258817,negative,1.0,Customer Service Issue,American,"@AmericanAir I've been trying to call to cxl a reservation for tomorrow, due to needing surgery this week - cannot get through?"
14274,569643210785497088,negative,1.0,Customer Service Issue,American,@AmericanAir I can't keep dialing you guys all day. Can I get into the callback queue?
14275,569643184067727361,neutral,0.6783,0,American,@AmericanAir Cancelled Flight previous request. Will accept ticket number for document number
14276,569642989515112448,negative,1.0,Customer Service Issue,American,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer
14277,569642766407483392,neutral,0.6668,0,American,@AmericanAir 62 inches !?
14278,569642757767081984,positive,1.0,0,American,@AmericanAir Thank you. Good suggestion. I checked and we were not rebooked. We'll keep checking and looking for other flights
14279,569642742852268032,negative,1.0,Customer Service Issue,American,@AmericanAir they could be seen if your horrible customer service group would actually update the information! Never fly American again!
14280,569642306640306176,neutral,0.631,0,American,@AmericanAir Am on web site requesting refund for Cancelled Flightled flight. It requires numerical document number. Where get it?
14281,569642267385798657,positive,0.6516,0,American,"@AmericanAir Hmm. Looks like you looked at my tweet from last month, not this one. Was able to get U.K. agent to help me, thanks."
14282,569642200595898368,negative,1.0,Bad Flight,American,"@AmericanAir Stuck on a plane at JFK: food was not on the plane now we need to wait crew to push back the plane. Good job, AA!"
14283,569642145977479169,negative,0.6835,Customer Service Issue,American,@AmericanAir no one met flight 1081 to LAX to tell passengers where to go or what flights they were rebooked on #badmgmt #AmericanAirlines
14284,569641915114659840,negative,1.0,Flight Booking Problems,American,@AmericanAir while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?
14285,569641880276893697,positive,1.0,0,American,"“@AmericanAir: @Dawn_Davis You're very welcome, Dawn. We love taking you flying. Let's do it again!” Again in 1 week!"
14286,569641841454239744,negative,1.0,Late Flight,American,@americanair never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure
14287,569641810571763712,negative,1.0,Lost Luggage,American,"@AmericanAir one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as I was told 😓😭"
14288,569641785347059712,negative,1.0,Lost Luggage,American,"@AmericanAir lost my wife's luggage and nobody gives you and answer, all they say is go here or call there."
14289,569641693726842880,neutral,1.0,0,American,@AmericanAir check your dm pls
14290,569641676244791296,negative,1.0,Flight Attendant Complaints,American,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines
14291,569641587766009856,negative,1.0,Customer Service Issue,American,@AmericanAir the fact that that rule makes it poor customer service. I can Cancelled Flight/change on @SouthwestAir with no penalty or hoops.
14292,569641551116177409,positive,1.0,0,American,@AmericanAir Thank you! You will see me :)
14293,569641343439360000,negative,1.0,Customer Service Issue,American,@AmericanAir a phone call or email when you Cancelled Flight a flight would be lovely.
14294,569641336652967937,neutral,0.655,0,American,@AmericanAir a guy try right...
14295,569641259826061312,negative,1.0,Late Flight,American,@AmericanAir You've now put me on a BA flight - can I get access for 2 for the lounge? Been at ORD for 11.5 hrs now and still have 5 to go.
14296,569641247075213312,negative,1.0,Flight Attendant Complaints,American,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines
14297,569640847119163394,positive,0.3611,0,American,"@AmericanAir Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries."
14298,569640139288412160,negative,1.0,Cancelled Flight,American,@AmericanAir you cxl both my flights to/from DFW to CLL w/o notice then treat me like trash on the phone and offer no compensation? WTH?
14299,569640038302134273,negative,1.0,Can't Tell,American,"As am I, @AmericanAir - but thankfully there was a @united lounge next door. Really not impressed by oneworld partnerships :("
14300,569639972615135232,negative,1.0,Late Flight,American,@AmericanAir delayed.....wow
14301,569639923080404994,negative,1.0,Cancelled Flight,American,@AmericanAir My flt AA375 for 02/23 got cncled and i cant get hold of a CSR so i can get alternate arrangement. Plz help
14302,569639607639285761,negative,1.0,Cancelled Flight,American,@AmericanAir our flight was Cancelled Flightled and rebooked to United. You didn't give them accurate ticket number now we can't check in. #annoyed
14303,569639529805688832,negative,1.0,Customer Service Issue,American,@AmericanAir You guys are totally losing me. I've been an AA fan for years but telling me reps are busy and hanging up on me is really bad.
14304,569638919131627522,negative,1.0,Late Flight,American,"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :("
14305,569638585571221504,negative,1.0,Customer Service Issue,American,@AmericanAir sitting in a 2 hour long at least phone queue. Hoping I get things rebooked in time or at least some plastic wings. #tears
14306,569638503199285248,negative,0.6609999999999999,Late Flight,American,@AmericanAir it's always better to find out equipment is INOP on the ground than in the air! #safetyfirst
14307,569638470538301442,negative,1.0,Customer Service Issue,American,@AmericanAir is rude a hiring requirement at key west airport shaking my head
14308,569638441803075585,neutral,1.0,0,American,@AmericanAir can I DM you info?
14309,569638240233390081,negative,1.0,Late Flight,American,"@AmericanAir 11 out of 11 delayed flights, you suck and getting worse"
14310,569637593278779392,negative,1.0,Late Flight,American,@AmericanAir Tired of sitting on a delayed #1702 again and again computer down
14311,569636885863251969,negative,1.0,Customer Service Issue,American,@AmericanAir @dotnetnate Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?
14312,569636551321194497,positive,1.0,0,American,@AmericanAir awesome! Thx
14313,569636447956930561,negative,1.0,Customer Service Issue,American,"@AmericanAir @SeguineJ AA - this is a joke, right? That line isn't even accepting calls right now - they just hang up."
14314,569636064035348480,negative,1.0,Flight Booking Problems,American,"@AmericanAir yes, and rebooked incorrectly."
14315,569636003473793024,negative,1.0,Customer Service Issue,American,"@AmericanAir fair enough. But they could have at least told us. Once again it's the lack of communication. Delays happen, just tell me"
14316,569635939422593024,negative,1.0,Customer Service Issue,American,@AmericanAir even with calls you haven't been able to help us anyway. #nevergettinghome
14317,569635382834421761,negative,1.0,Cancelled Flight,American,@AmericanAir 2293 is the Cancelled Flightled one
14318,569635291490693120,positive,1.0,0,American,@AmericanAir 1138 got us to LGA safely. Thanks for taking the time to make the plane safe before flying!
14319,569634918973751297,negative,1.0,Cancelled Flight,American,"@AmericanAir Cancelled Flightled my flight, didn't notify me, and I can only rebook by phone, but can't get through to an agent. Epic. Fail."
14320,569634828641034240,negative,1.0,Customer Service Issue,American,"@AmericanAir i was just severely upset by the rude cs rep. I get she's prob stressed, but I am too! An ""aw, let me help"" cld mk it btr"
14321,569634454924357632,negative,1.0,Customer Service Issue,American,"@AmericanAir while I'm sensitive to this fact, I don't believe that warrants poor service. A little help &amp; compassion goes a long way."
14322,569634077571051521,positive,1.0,0,American,@AmericanAir Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day ✈ :-)
14323,569633689665216512,negative,1.0,Customer Service Issue,American,@AmericanAir I did. 5 times. With 4 of those being hung up on. The other one it finally sent me to the call back notification. #FixYourStuff
14324,569633482915209216,negative,1.0,Late Flight,American,"@AmericanAir complt incompetence on flt 295.Lav delay from a pln that lnded last nite, no internet and poor svc. Not what I expect from u."
14325,569633282855301120,positive,1.0,0,American,@AmericanAir Just landed - crew couldn't have been more gracious or accommodating. Although a long delay I appreciate your prompt response!
14326,569633221748637696,negative,1.0,Customer Service Issue,American,@AmericanAir why would I bother wasting my time calling them when they are gunna do nothing
14327,569632660831625216,negative,1.0,Cancelled Flight,American,@AmericanAir five times at last count
14328,569632618460753921,negative,1.0,Late Flight,American,@AmericanAir as usual my next flight shows on time but it's suppose to leave in 5 minutes and hasn't boarded
14329,569632584424153088,negative,0.6385,Flight Booking Problems,American,@AmericanAir 250 I'm not sure if I'm rebooked now. In a line at airport trying to work it out. The earlier I can get to SFO the better:(
14330,569632024434057216,negative,0.6456,Flight Booking Problems,American,"@AmericanAir Orbitz has only shown ""priority"" seats since we booked &amp; paid 3 weeks ago."
14331,569631973859139584,negative,0.6779,Cancelled Flight,American,"@AmericanAir has Cancelled Flighted their last 3 flight into SHV tonight &amp; all flights for tomorrow, Feb. 23, out of SHV and multiple flight into SHV."
14332,569631860885577729,negative,1.0,Bad Flight,American,@AmericanAir this might look good but the pita is inedible. Last year delicious shrimp cocktail. This year garbage http://t.co/Sotl8XQsrp
14333,569631847547867136,negative,1.0,Customer Service Issue,American,@AmericanAir that's if it is ever complete and if i can ever get through customer service #theydontanswer
14334,569631824101683200,negative,1.0,Flight Booking Problems,American,"@AmericanAir Where are your tickets offices in Boston? Impossible to book by phone or use vouchers on website, what a headache. PLEASE HELP!"
14335,569631775766368256,negative,1.0,Can't Tell,American,"@AmericanAir not sure what this means but son and I will certainly have operational needs for seats during Flt. 1679 next Friday, yet..."
14336,569631742631354369,positive,1.0,0,American,@AmericanAir flights have been on time Late Flightly though!
14337,569631648674766848,negative,1.0,Customer Service Issue,American,@AmericanAir @SentieriMelinda Any updates? It shouldn't take hours for assistance. I love @SouthwestAir
14338,569631575819710464,negative,1.0,Customer Service Issue,American,@AmericanAir I've flown you many years without a complaint. You should start listening to your customers.  You went from first to worst
14339,569631567032627200,negative,1.0,Customer Service Issue,American,@AmericanAir Cancelled Flightled 2 of my flights for maintenance. Customer service desk is empty... Can I get a hotel at least? http://t.co/ypbkCiRBXu
14340,569631404306210816,negative,1.0,Bad Flight,American,@AmericanAir served me rubber pasta covered In sauce that tastes like plastic. Do you have any food for human consumption anymore ?
14341,569631377865515008,negative,1.0,Customer Service Issue,American,"@AmericanAir why do #exp members have to wait ""over 2 hours"" to speak with an operator? Surely this is a mistake?"
14342,569631375487139841,negative,1.0,Cancelled Flight,American,@AmericanAir u Cancelled Flightled my flight for tomorrow and tell me to call reservations but then refuse to take my call!!!  #not cool #hateful
14343,569631293429821440,negative,0.6681,Customer Service Issue,American,@AmericanAir No worries they called back 4 hrs Late Flightr while I was asleep and took an additional $200 fee. So by AA standards everything's gr8
14344,569631041603788800,negative,1.0,Late Flight,American,@AmericanAir u cant spell airline and I trusted you to get me home on time and safe you are the worst #gobankrupt http://t.co/aM9CuieWO4
14345,569630885450002432,negative,0.6619,Late Flight,American,@AmericanAir TY Can you confirm or deny if AA953 left JFK? I want to figure out if more delays are in store. Internet giving different info.
14346,569630715698151424,negative,1.0,Customer Service Issue,American,"@AmericanAir Where are your ticket offices in Boston? Impossible to book by phone or use voucher on website, what a headache! PLEASE HELP!"
14347,569630593924911104,negative,1.0,Late Flight,American,@AmericanAir I changed my own flight to tonight. Why couldn't AA do that on my behalf instead of a flight tomorrow? Poor effort all around.
14348,569630266664325120,neutral,0.662,0,American,@AmericanAir should be seeing this sunset from St. John usvi not philly!! http://t.co/DnDOepquKz
14349,569630229636853761,negative,1.0,Customer Service Issue,American,@AmericanAir she should not only get a refund but also an apology for the deplorable service.
14350,569630106940895233,negative,1.0,Lost Luggage,American,"@AmericanAir third you lost her bag &amp; after 50 mins of being on hold you told her she would ""eventually get her bag"" completely unacceptable"
14351,569629822789365761,negative,1.0,longlines,American,"@AmericanAir second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins"
14352,569629305023569922,negative,1.0,Customer Service Issue,American,@AmericanAir there's a direct from Miami w a seat but u rebooked niece Tuesday. Can't get through on phones? #customerservicefail
14353,569629215869382656,negative,1.0,Flight Booking Problems,American,@AmericanAir you have such a confusing web site/complicated ordering process. This is why I typically fly @SouthwestAir.
14354,569629100114989056,negative,1.0,Flight Attendant Complaints,American,@AmericanAir first my sister had ZERO food in her cross country flight with no type of warning or voucher
14355,569628494214225922,negative,0.6777,Customer Service Issue,American,@AmericanAir I need to change a ticket and my res can't be changed online.  I also can't get a call through due to high volume--can u help?
14356,569628431236911104,negative,1.0,Can't Tell,American,@AmericanAir rented van drove 250 miles with 6 strangers.  Arrived home 6:00am. No offers of help from AA. http://t.co/BTTGmyN0A0
14357,569628323443318785,negative,1.0,Can't Tell,American,@AmericanAir the ticket is a poor gesture of goodwill (for missed trip) to a top status flyer - I may not next time (AA91 LHR-ORD 2/16)
14358,569627839374467072,negative,1.0,Customer Service Issue,American,@AmericanAir @NY_NJairports Do you guys teach poor customer service or is it just part of an american dream?
14359,569627784626229248,negative,1.0,Cancelled Flight,American,"@AmericanAir 3231DTW to LAG at 4:45. Flight Cancelled Flightled with no notice. Given a voucher to a dirty hotel, with no food vouchers or apology."
14360,569627770613063680,positive,0.6851,0,American,@AmericanAir I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to (cont)
14361,569627744021184513,negative,1.0,Cancelled Flight,American,"@AmericanAir 
No one answers phone, delayed/Cancelled Flightled flights. Rude employees. You only get (I'm sorry, we apologize) blah blah blah. Bad"
14362,569627485240844288,negative,1.0,Customer Service Issue,American,@AmericanAir Reservation Line won't let me speak to a representative because they are too busy. They literally disconnect you. Why bother?
14363,569627200133197824,positive,1.0,0,American,@AmericanAir yes called your UK number on skype…well worth the $.50.  i recommend others do the same.
14364,569627123150778368,negative,1.0,Flight Booking Problems,American,@AmericanAir Im trying to call and book a reward ticket on one world partners but your automated system wont let me talk to any1.  Great job
14365,569626951733932032,negative,1.0,Late Flight,American,"@AmericanAir we are waiting flight 919 !
We are at JFK for about 24h !! #NewYork #919 #viracopos #AmericanAirlines http://t.co/3FheS0lPMU"
14366,569626796385116160,negative,0.6613,Customer Service Issue,American,@AmericanAir @travisamex please please American call me so I can rebook ticket .
14367,569626787875053568,negative,1.0,Customer Service Issue,American,@AmericanAir @dfwairport  Have been trying to get canx flight resched since noon.  got 2 call backs but call disconnects as soon as I answer
14368,569626703959494656,negative,1.0,Late Flight,American,@AmericanAir most horrendous service ever !! On off two planes. Been in Phil for 10 hrs. Now captain can't get flight info to print? #wtf
14369,569626673034850304,negative,1.0,Can't Tell,American,@AmericanAir you suck worst airline ever I will never be flying you again I have been stuck here for 13 hours no one is helping #fuckoff
14370,569626388610859008,negative,1.0,Customer Service Issue,American,@AmericanAir I have been on hold 3 hours.  2 seconds of it with a rude agent.
14371,569626174617485313,negative,1.0,Customer Service Issue,American,"@AmericanAir  Dear American, when did 2 hour hold times become the industry standard?  Have you heard of additional staffing during weather?"
14372,569625607476158465,negative,0.6564,Late Flight,American,".@AmericanAir: the best the agent could do is put me on a flight arriving tomorrow afternoon, with a six hour layover."
14373,569625456816709633,negative,1.0,Customer Service Issue,American,"@AmericanAir that's unacceptable. They should allow me to wait on hold, or take my number and call me themselves."
14374,569625356942098432,positive,1.0,0,American,@AmericanAir RDU Customer Service is awesome. Thanks! Give em all bonuses.
14375,569625210070175744,negative,1.0,Flight Attendant Complaints,American,@AmericanAir I let a crew member know every time this happens.  Which is most of the time.
14376,569624948190261249,negative,1.0,Customer Service Issue,American,@AmericanAir are you kidding me?  No one answering calls on reserv line due to high call volume and not even an option to wait.  Brutal
14377,569624865558245376,negative,0.6591,Flight Booking Problems,American,@AmericanAir LGA 2 Nashville Cancelled Flightled phone center no help. Fabulous staff at gate D4 helped-2 young men handled crowd well.
14378,569624713414250496,negative,1.0,Late Flight,American,@AmericanAir man we have been sitting in #UA4753 on the tarmac for 30 mins...rescue us please!
14379,569624299788750848,neutral,1.0,0,American,"@AmericanAir Next Friday, I'll take AA3074 to LGA.Sat morning, US1951+US874.Do I have to take my bags at LGA or I get them to my final dest?"
14380,569623961224351744,neutral,1.0,0,American,@AmericanAir your message was delayed I just responded
14381,569623852403306496,negative,1.0,Can't Tell,American,"@AmericanAir please fix your inventory system, Plat upgraded then bumped DOWN after boarding, FA said they made a mistake. AA45 3A➡️8C 😕"
14382,569623849752358912,positive,0.6779,0,American,"@AmericanAir I'm flying with your competitor today, starts with an U and ends with D. I will never make that mistake again. #americanforlife"
14383,569623364337168384,positive,1.0,0,American,@AmericanAir Always enjoy my time. Now on the plane to DFW!
14384,569623164143185920,negative,1.0,Late Flight,American,"@AmericanAir 

Late Flight from phoenix, gave ticks away when arrived chicago, held bags hostage chicago, rented van drove to toledo. 5 hr drive."
14385,569622656770646016,negative,1.0,Flight Booking Problems,American,"@AmericanAir need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg"
14386,569622568459636736,negative,1.0,Customer Service Issue,American,@AmericanAir I want to speak to a human being! !!  This is not an obscene request!
14387,569622366768078848,negative,1.0,Customer Service Issue,American,"@AmericanAir flight 2470 tomorrow, have no idea if we've been rescheduled and can't fix online? Have to talk to an agent yet no one answers?"
14388,569622243526909952,negative,1.0,Customer Service Issue,American,@AmericanAir Are you kidding? You don't think I've done that?? I've called dozens of times &amp; it tells me to call back &amp; hangs up.
14389,569622208588468224,negative,0.6868,Customer Service Issue,American,@AmericanAir I did. Should i expect a response in this fiscal year? This calendar year? Never?
14390,569621976131772416,negative,1.0,Lost Luggage,American,@AmericanAir Still waiting on bags from flight 1613/2440 yesterday  First Class passenger not happy with your service.
14391,569621883282280448,positive,1.0,0,American,@AmericanAir AA2416 on time and awesome flight. Great job American!
14392,569621879633391616,negative,1.0,Customer Service Issue,American,@AmericanAir no response to DM or email yet.  customer service?
14393,569621852718411776,negative,1.0,Customer Service Issue,American,@AmericanAir understand waiting 2+ hours for callback on the exec plat line but when call dropped the agent could at least try again
14394,569621808963395585,negative,1.0,Late Flight,American,@AmericanAir but they refused to unload our luggage so we're stuck in below freezing weather w/o our cold weather clothes.
14395,569621583737835520,negative,1.0,Flight Booking Problems,American,@AmericanAir that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help
14396,569621527911485440,negative,1.0,Customer Service Issue,American,@AmericanAir your service is horrible. I can't get a straight answer from your ground agents.
14397,569621367806664705,negative,0.6646,Cancelled Flight,American,@AmericanAir why was my flight from Miami to Dallas Monday  rescheduled to Tuesday?
14398,569621332863754240,negative,1.0,Customer Service Issue,American,@AmericanAir Yes. Your service in GUC sucks. Your gate agent pushed a passenger and has been rude to everyone since we got here.
14399,569621228048089088,negative,0.7107,Cancelled Flight,American,"@AmericanAir 1491 DEN -&gt; DFW. We don't want to be ticketed on a new flight, just refunded for our Cancelled Flighted flight."
14400,569621173811736576,negative,1.0,Lost Luggage,American,@AmericanAir After 3 days NO BAGs amazing the way that you neglect customers
14401,569620850820956160,negative,1.0,Late Flight,American,@AmericanAir Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.
14402,569620782566875136,negative,1.0,Flight Booking Problems,American,@AmericanAir is there not an email address I can send my issue to? you guys screwed up and rebooked my flight to the wrong day!  please help
14403,569620643810926592,neutral,1.0,0,American,"@AmericanAir I have an issue that requires a bit more than a tweet to explain, do y’all have an email?"
14404,569620597543739392,negative,1.0,Can't Tell,American,@AmericanAir pls help. This is seriously beyond ridiculous.
14405,569620512139145216,negative,0.7042,Customer Service Issue,American,@AmericanAir  please call us back to rebook!!! 7403607771. We need to get back to Columbus!!!!!! Please help
14406,569620494724366336,negative,0.6404,Customer Service Issue,American,@AmericanAir Rebooked for tomorrow morning. Never been here - not sure what I can see before tomorrow morning!
14407,569620452043317249,negative,1.0,Customer Service Issue,American,"@AmericanAir...still waiting for a call back....attempt #9 and hour #13...can't put a hold on an online tix, we are within seven day window."
14408,569620440613826561,negative,1.0,Bad Flight,American,"@AmericanAir 

Seats gvn away. 7 strangers in 2 Chicago. Rented van. Drove to toledo. No help, no offer, no hotel. http://t.co/nxQiJCoJNj"
14409,569620433869217792,negative,0.6858,Customer Service Issue,American,@AmericanAir - gold elite loyalty customer..can't count on my hometown preferred airline to do right. #bummed..
14410,569620202045841408,negative,1.0,Flight Booking Problems,American,@AmericanAir @tcunningham10 please call us back to rebook. 7403607771 we can't through!!!!! We need to get to columbus!!!!
14411,569620169971998721,negative,0.6808,Customer Service Issue,American,@AmericanAir  flight to dca I need to change asap help can't get through
14412,569620123096494080,negative,1.0,Cancelled Flight,American,@AmericanAir my flight is Cancelled Flightled and we can only call in but you aren't accepting calls? How do I reschedule my flight?
14413,569620017840398337,negative,1.0,Cancelled Flight,American,@AmericanAir Jacquelyn at Charlotte just denied me compensation after #2251 was Cancelled Flighted due to plane malfunction well within your control
14414,569619752399667200,neutral,0.3367,0,American,@AmericanAir flight 1041 is the first flight.
14415,569619330012463104,positive,1.0,0,American,@AmericanAir Always love opening the upgrade email.
14416,569619246520479745,negative,1.0,Customer Service Issue,American,@AmericanAir called executive platinum desk and got a TWO HOUR call back time... 2.5 hrs Late Flightr still no call and still stuck in Chicago
14417,569618972535959552,negative,1.0,Customer Service Issue,American,@AmericanAir I need to order a special meal and I can't reach AA. Been on hold for over 2 hours
14418,569618884577218560,negative,1.0,Late Flight,American,@AmericanAir two delayed flights today that weren't weather reLate Flightd. Keep up the good work!
14419,569618659917893632,negative,1.0,Late Flight,American,"@AmericanAir two hours Late Flightr and still waiting for a callback. Need to reschedule flight 1027, hopefully to the Late Flightr one tomo not Cancelled Flighted"
14420,569618371148443649,negative,1.0,Flight Attendant Complaints,American,"@AmericanAir 245. I'm about to take off but one of your reps at a different gate was rude when I asked for assistance. Thanks, though."
14421,569618327078887424,negative,1.0,Cancelled Flight,American,"@AmericanAir Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?"
14422,569618210699513856,negative,1.0,Late Flight,American,@AmericanAir we're still stucked in the airport. #AADelay #AA919
14423,569618056605016064,positive,1.0,0,American,"@AmericanAir Flight 2954, Dallas to Grand Junction #AmazingFlightCrew"
14424,569617894666997761,negative,1.0,Bad Flight,American,"@AmericanAir redirect my flight without telling me, service is abysmal."
14425,569617887637348352,negative,1.0,Customer Service Issue,American,"@AmericanAir really American Airlines , service is Las Vegas is shocking, absolute jokers take your reputation more seriously!"
14426,569617808885096448,negative,1.0,Customer Service Issue,American,"@AmericanAir no one received text alerts, automated calls, anything either. Literally no information as to what was happening."
14427,569617807916322817,negative,1.0,Late Flight,American,@AmericanAir aftr 10 hrs bng held hstg at mia bc aa refsd to get med bags. bag fnd aa then refsd to fix tkts they cnceld said $360 to fly
14428,569617089155211265,neutral,1.0,0,American,@AmericanAir just downloaded the app for iPhone.  Notice drink coupon but nothing is displayed?  Getting ready to fly...
14429,569616934225846273,negative,1.0,Flight Booking Problems,American,@AmericanAir the reservation system won't even let us leave our phone #. I have no way to fix that you rebooked me on wrong day!
14430,569616839761743872,positive,1.0,0,American,"@AmericanAir - yep , they've been good.  Now can you make that 1535 flight to mci wait just a tick....😃"
14431,569616699604934656,negative,1.0,Customer Service Issue,American,@AmericanAir we got to 15 minutes AFTER takeoff time before anyone wandered over to address the line of people.
14432,569616586178301952,negative,1.0,Customer Service Issue,American,@AmericanAir been rebooked for tomorrow. You failed to put me on DL flight today despite my asking and available seat. DL still available
14433,569616573905936384,negative,1.0,Cancelled Flight,American,@AmericanAir 1st leg of my flight 2 nyc tomorrow has been Cancelled Flightled. if you make me hold for 2hrs i may miss my only chance back home!
14434,569616554922418177,negative,1.0,Flight Attendant Complaints,American,@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.
14435,569616362223628289,negative,1.0,Customer Service Issue,American,"@AmericanAir That's a complete cop out! U ask what the issues are, then do nothing about it. How are we supposed to sort the situation now?"
14436,569616335488966656,negative,1.0,Customer Service Issue,American,@AmericanAir fcuk you. Shit service. You got no fans.
14437,569616283706077184,negative,0.6582,Cancelled Flight,American,"@AmericanAir Flight for tomorrow has already been Cancelled Flightled, what do I do now?"
14438,569616208804380672,neutral,0.7026,0,American,@AmericanAir I will thank you. What do I do if I can't get through and my flight on hold Cancelled Flights?
14439,569616120866476032,neutral,0.6801,0,American,@AmericanAir so how do we get me a person?
14440,569616019708182529,negative,1.0,Customer Service Issue,American,"@AmericanAir not only did you rebook me on the wrong day, your phone system says it can't handle the volume and hangs up on me!!!"
14441,569615983205347329,neutral,0.6997,0,American,@AmericanAir where do I look for cabin crew vacancies?
14442,569615855505387520,negative,1.0,Flight Booking Problems,American,"@AmericanAir how did my prime, ticketed seat get switched on AA 343?! Not sure what's going on here..."
14443,569615540089700353,neutral,1.0,0,American,@AmericanAir hi how are you
14444,569615514928074752,negative,1.0,Customer Service Issue,American,@AmericanAir cannot talk to any agents keep getting hung up on crazy
14445,569615444300185600,negative,1.0,Cancelled Flight,American,"@AmericanAir Cancelled Flights my flight, doesn't send an email, text or call. Now I'm stranded in Louisville."
14446,569615410720432128,negative,1.0,Cancelled Flight,American,"@americanair hi, you Cancelled Flightled our flight back to the US and now won't take our call. What are we supposed to do?"
14447,569615290956259328,negative,0.6943,Flight Booking Problems,American,@AmericanAir I got rebooked on on us airways by you guys but the flight I got won't work. Any help would be appreciated.
14448,569615100006440960,negative,1.0,Customer Service Issue,American,@AmericanAir On hold for 20 mins and then used the call back service only to have an agent call me and put me on hold forever-anyone there?
14449,569615004489494528,neutral,0.6535,0,American,@AmericanAir Can you upgrade (with cash) to Main Cabin Extra after buying an AAdvantage Mileage Saver (using miles)? Can't seem to do it...
14450,569614917826965504,negative,0.7255,Can't Tell,American,@AmericanAir @AmericanAir how do you expect to do that?
14451,569614088390578176,negative,1.0,Cancelled Flight,American,"@AmericanAir My flights tomorrow were Cancelled Flighted, can't do anything online, and can't get through on phone. Help?"
14452,569614085807067136,negative,0.6567,Lost Luggage,American,@AmericanAir they did tell that our luggage stayed inside the plane ! Look this video http://t.co/YokkHHQcMP
